regiao,estado,municipio,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Norte,TO,Pedro Afonso,17,2021-06-27,26,1938,0,28,0
Norte,TO,Peixe,17,2021-06-27,26,917,0,19,0
Norte,TO,Pequizeiro,17,2021-06-27,26,535,0,9,0
Norte,TO,Colméia,17,2021-06-27,26,818,0,24,0
Norte,TO,Pindorama do Tocantins,17,2021-06-27,26,297,0,3,0
Norte,TO,Piraquê,17,2021-06-27,26,217,0,1,0
Norte,TO,Pium,17,2021-06-27,26,532,0,6,0
Norte,TO,Ponte Alta do Bom Jesus,17,2021-06-27,26,362,0,6,0
Norte,TO,Ponte Alta do Tocantins,17,2021-06-27,26,971,0,13,0
Norte,TO,Porto Alegre do Tocantins,17,2021-06-27,26,133,0,2,0
Norte,TO,Porto Nacional,17,2021-06-27,26,9101,21,179,1
Norte,TO,Praia Norte,17,2021-06-27,26,325,0,7,0
Sudeste,ES,Presidente Kennedy,32,2021-06-27,26,2097,7,49,0
Norte,TO,Pugmil,17,2021-06-27,26,265,0,1,0
Norte,TO,Recursolândia,17,2021-06-27,26,311,0,6,0
Sudeste,MG,Riachinho,31,2021-06-27,26,448,3,7,0
Norte,TO,Rio da Conceição,17,2021-06-27,26,139,0,2,0
Norte,TO,Rio dos Bois,17,2021-06-27,26,455,0,7,0
Norte,TO,Rio Sono,17,2021-06-27,26,290,0,3,0
Norte,TO,Sampaio,17,2021-06-27,26,638,2,7,2
Norte,TO,Sandolândia,17,2021-06-27,26,298,0,7,0
Norte,TO,Santa Fé do Araguaia,17,2021-06-27,26,774,0,12,0
Norte,TO,Santa Maria do Tocantins,17,2021-06-27,26,384,0,2,0
Norte,TO,Santa Rita do Tocantins,17,2021-06-27,26,312,0,1,0
Norte,TO,Santa Rosa do Tocantins,17,2021-06-27,26,311,0,6,0
Norte,TO,Santa Tereza do Tocantins,17,2021-06-27,26,236,0,6,0
Norte,TO,Santa Terezinha do Tocantins,17,2021-06-27,26,162,0,3,0
Norte,TO,São Bento do Tocantins,17,2021-06-27,26,796,0,8,0
Norte,TO,São Félix do Tocantins,17,2021-06-27,26,140,0,2,0
Norte,TO,São Miguel do Tocantins,17,2021-06-27,26,611,0,15,0
Norte,TO,São Salvador do Tocantins,17,2021-06-27,26,164,0,2,0
Norte,TO,São Sebastião do Tocantins,17,2021-06-27,26,556,0,7,0
Norte,TO,São Valério,17,2021-06-27,26,439,0,12,0
Norte,TO,Silvanópolis,17,2021-06-27,26,912,0,23,0
Norte,TO,Sítio Novo do Tocantins,17,2021-06-27,26,659,0,9,0
Norte,TO,Sucupira,17,2021-06-27,26,256,0,0,0
Norte,TO,Taguatinga,17,2021-06-27,26,1272,0,20,0
Norte,TO,Taipas do Tocantins,17,2021-06-27,26,157,0,0,0
Norte,TO,Talismã,17,2021-06-27,26,251,0,2,0
Sul,PR,Palmas,41,2021-06-27,26,6449,9,147,0
Norte,TO,Tocantínia,17,2021-06-27,26,748,0,12,0
Norte,TO,Tocantinópolis,17,2021-06-27,26,2095,0,43,0
Norte,TO,Tupirama,17,2021-06-27,26,194,0,2,0
Norte,TO,Tupiratins,17,2021-06-27,26,160,0,3,0
Norte,TO,Wanderlândia,17,2021-06-27,26,898,2,15,0
Norte,TO,Xambioá,17,2021-06-27,26,2250,0,30,0
Nordeste,MA,Açailândia,21,2021-06-27,26,5381,0,214,0
Nordeste,MA,Afonso Cunha,21,2021-06-27,26,226,0,3,0
Nordeste,MA,Água Doce do Maranhão,21,2021-06-27,26,675,0,9,0
Nordeste,MA,Alcântara,21,2021-06-27,26,306,0,16,0
Nordeste,MA,Aldeias Altas,21,2021-06-27,26,976,0,14,0
Nordeste,MA,Altamira do Maranhão,21,2021-06-27,26,318,0,11,0
Nordeste,MA,Alto Alegre do Maranhão,21,2021-06-27,26,1175,0,27,0
Nordeste,MA,Alto Alegre do Pindaré,21,2021-06-27,26,2006,0,45,0
Nordeste,MA,Alto Parnaíba,21,2021-06-27,26,880,0,10,0
Nordeste,MA,Amapá do Maranhão,21,2021-06-27,26,172,0,6,0
Nordeste,MA,Amarante do Maranhão,21,2021-06-27,26,1585,0,53,0
Nordeste,MA,Anajatuba,21,2021-06-27,26,937,0,23,0
Nordeste,MA,Anapurus,21,2021-06-27,26,829,0,12,0
Nordeste,MA,Apicum-Açu,21,2021-06-27,26,509,0,5,0
Nordeste,MA,Araioses,21,2021-06-27,26,652,0,14,0
Nordeste,MA,Arame,21,2021-06-27,26,1537,0,36,0
Nordeste,MA,Arari,21,2021-06-27,26,703,0,31,0
Nordeste,MA,Axixá,21,2021-06-27,26,191,0,7,0
Nordeste,MA,Bacabal,21,2021-06-27,26,5127,16,184,0
Nordeste,MA,Bacabeira,21,2021-06-27,26,342,0,9,0
Nordeste,MA,Bacuri,21,2021-06-27,26,577,0,4,0
Nordeste,MA,Bacurituba,21,2021-06-27,26,117,0,2,0
Nordeste,MA,Balsas,21,2021-06-27,26,9830,0,182,0
Nordeste,MA,Barão de Grajaú,21,2021-06-27,26,449,0,2,0
Nordeste,MA,Barra do Corda,21,2021-06-27,26,5710,0,57,0
Nordeste,MA,Barreirinhas,21,2021-06-27,26,2182,0,40,1
Nordeste,MA,Belágua,21,2021-06-27,26,410,0,3,0
Nordeste,MA,Bela Vista do Maranhão,21,2021-06-27,26,218,0,18,0
Nordeste,MA,Benedito Leite,21,2021-06-27,26,314,0,2,0
Nordeste,MA,Bequimão,21,2021-06-27,26,278,0,20,0
Nordeste,MA,Bernardo do Mearim,21,2021-06-27,26,292,0,6,0
Nordeste,MA,Boa Vista do Gurupi,21,2021-06-27,26,15,0,4,0
Sudeste,RJ,Bom Jardim,33,2021-06-27,26,1615,1,45,1
Nordeste,MA,Bom Jesus das Selvas,21,2021-06-27,26,3233,0,24,0
Nordeste,MA,Bom Lugar,21,2021-06-27,26,473,0,7,0
Nordeste,MA,Brejo,21,2021-06-27,26,893,0,19,0
Nordeste,MA,Brejo de Areia,21,2021-06-27,26,306,0,10,0
Nordeste,MA,Buriti,21,2021-06-27,26,779,0,8,0
Nordeste,MA,Buriti Bravo,21,2021-06-27,26,1523,0,15,0
Nordeste,MA,Buriticupu,21,2021-06-27,26,3406,0,53,0
Nordeste,MA,Buritirana,21,2021-06-27,26,446,0,24,0
Nordeste,MA,Cachoeira Grande,21,2021-06-27,26,305,0,7,0
Nordeste,MA,Cajapió,21,2021-06-27,26,128,0,7,0
Nordeste,MA,Cajari,21,2021-06-27,26,233,0,8,0
Nordeste,MA,Campestre do Maranhão,21,2021-06-27,26,1061,0,44,0
Nordeste,MA,Cândido Mendes,21,2021-06-27,26,108,0,7,0
Nordeste,MA,Cantanhede,21,2021-06-27,26,876,0,13,0
Nordeste,MA,Capinzal do Norte,21,2021-06-27,26,643,0,7,0
Nordeste,MA,Carolina,21,2021-06-27,26,972,0,20,0
Nordeste,MA,Carutapera,21,2021-06-27,26,914,0,34,0
Nordeste,MA,Caxias,21,2021-06-27,26,10819,5,252,0
Sudeste,SP,Cedral,35,2021-06-27,26,1100,1,23,0
Nordeste,MA,Central do Maranhão,21,2021-06-27,26,44,0,3,0
Nordeste,MA,Centro do Guilherme,21,2021-06-27,26,465,0,5,0
Nordeste,MA,Centro Novo do Maranhão,21,2021-06-27,26,1103,0,9,0
Nordeste,MA,Chapadinha,21,2021-06-27,26,4804,0,112,0
Nordeste,MA,Cidelândia,21,2021-06-27,26,562,0,6,0
Nordeste,MA,Codó,21,2021-06-27,26,2914,0,198,0
Nordeste,MA,Coelho Neto,21,2021-06-27,26,1627,0,47,0
Sul,RS,Colinas,43,2021-06-27,26,564,0,3,0
Nordeste,MA,Conceição do Lago-Açu,21,2021-06-27,26,221,0,11,0
Nordeste,MA,Coroatá,21,2021-06-27,26,3107,0,67,0
Nordeste,MA,Cururupu,21,2021-06-27,26,1350,0,25,0
Centro-Oeste,GO,Davinópolis,52,2021-06-27,26,98,0,6,0
Nordeste,MA,Dom Pedro,21,2021-06-27,26,1267,0,24,0
Nordeste,MA,Duque Bacelar,21,2021-06-27,26,755,0,13,0
Nordeste,MA,Esperantinópolis,21,2021-06-27,26,896,0,22,0
Nordeste,MA,Estreito,21,2021-06-27,26,3405,0,54,0
Nordeste,MA,Feira Nova do Maranhão,21,2021-06-27,26,1503,15,9,0
Nordeste,MA,Fernando Falcão,21,2021-06-27,26,848,0,1,0
Nordeste,MA,Formosa da Serra Negra,21,2021-06-27,26,1237,0,8,0
Nordeste,MA,Fortaleza dos Nogueiras,21,2021-06-27,26,1199,0,17,0
Nordeste,MA,Fortuna,21,2021-06-27,26,1476,0,5,0
Nordeste,MA,Godofredo Viana,21,2021-06-27,26,149,0,5,0
Nordeste,MA,Gonçalves Dias,21,2021-06-27,26,988,0,20,0
Nordeste,MA,Governador Archer,21,2021-06-27,26,432,0,6,0
Nordeste,MA,Governador Edison Lobão,21,2021-06-27,26,615,0,31,0
Nordeste,MA,Governador Eugênio Barros,21,2021-06-27,26,1228,0,9,0
Nordeste,MA,Governador Luiz Rocha,21,2021-06-27,26,270,0,1,0
Nordeste,MA,Governador Newton Bello,21,2021-06-27,26,765,0,8,0
Nordeste,MA,Governador Nunes Freire,21,2021-06-27,26,862,0,9,0
Nordeste,MA,Graça Aranha,21,2021-06-27,26,124,0,3,0
Nordeste,MA,Grajaú,21,2021-06-27,26,4796,0,109,0
Nordeste,MA,Guimarães,21,2021-06-27,26,367,0,7,0
Nordeste,MA,Humberto de Campos,21,2021-06-27,26,1621,0,9,0
Nordeste,MA,Icatu,21,2021-06-27,26,261,0,13,0
Nordeste,MA,Igarapé do Meio,21,2021-06-27,26,726,0,27,0
Nordeste,MA,Igarapé Grande,21,2021-06-27,26,1652,0,12,0
Nordeste,MA,Imperatriz,21,2021-06-27,26,16855,3,778,0
Nordeste,MA,Itaipava do Grajaú,21,2021-06-27,26,905,0,9,0
Nordeste,MA,Itapecuru Mirim,21,2021-06-27,26,2950,0,74,0
Nordeste,MA,Itinga do Maranhão,21,2021-06-27,26,836,0,28,0
Nordeste,PE,Jatobá,26,2021-06-27,26,686,0,12,0
Nordeste,MA,Jenipapo dos Vieiras,21,2021-06-27,26,1139,0,20,0
Nordeste,MA,João Lisboa,21,2021-06-27,26,701,0,55,0
Nordeste,MA,Joselândia,21,2021-06-27,26,601,0,4,0
Nordeste,MA,Junco do Maranhão,21,2021-06-27,26,311,0,2,0
Nordeste,MA,Lago da Pedra,21,2021-06-27,26,2686,-1,71,0
Nordeste,MA,Lago do Junco,21,2021-06-27,26,522,0,4,0
Nordeste,MA,Lago Verde,21,2021-06-27,26,772,0,20,0
Nordeste,MA,Lagoa do Mato,21,2021-06-27,26,1917,1,10,1
Nordeste,MA,Lago dos Rodrigues,21,2021-06-27,26,587,0,13,0
Nordeste,MA,Lagoa Grande do Maranhão,21,2021-06-27,26,270,0,10,0
Nordeste,MA,Lajeado Novo,21,2021-06-27,26,387,0,12,0
Nordeste,MA,Lima Campos,21,2021-06-27,26,1106,0,11,0
Nordeste,MA,Loreto,21,2021-06-27,26,714,0,6,0
Nordeste,MA,Luís Domingues,21,2021-06-27,26,566,0,2,0
Nordeste,MA,Magalhães de Almeida,21,2021-06-27,26,509,0,7,0
Nordeste,MA,Maracaçumé,21,2021-06-27,26,541,0,6,0
Nordeste,MA,Marajá do Sena,21,2021-06-27,26,231,0,4,0
Nordeste,MA,Maranhãozinho,21,2021-06-27,26,651,0,9,0
Nordeste,MA,Mata Roma,21,2021-06-27,26,350,0,13,0
Nordeste,MA,Matinha,21,2021-06-27,26,387,0,9,0
Nordeste,MA,Matões,21,2021-06-27,26,997,0,12,0
Nordeste,MA,Matões do Norte,21,2021-06-27,26,240,0,6,0
Nordeste,MA,Milagres do Maranhão,21,2021-06-27,26,239,0,0,0
Sul,PR,Mirador,41,2021-06-27,26,144,1,1,0
Nordeste,MA,Miranda do Norte,21,2021-06-27,26,1230,63,29,0
Nordeste,MA,Mirinzal,21,2021-06-27,26,262,0,17,0
Nordeste,MA,Monção,21,2021-06-27,26,2240,0,38,0
Nordeste,MA,Montes Altos,21,2021-06-27,26,772,0,10,0
Nordeste,MA,Morros,21,2021-06-27,26,335,1,16,1
Nordeste,MA,Nina Rodrigues,21,2021-06-27,26,830,0,15,0
Nordeste,MA,Nova Colinas,21,2021-06-27,26,347,0,5,0
Nordeste,MA,Nova Iorque,21,2021-06-27,26,113,0,3,0
Nordeste,MA,Nova Olinda do Maranhão,21,2021-06-27,26,478,0,12,0
Nordeste,MA,Olho d'Água das Cunhãs,21,2021-06-27,26,816,0,23,0
Nordeste,MA,Olinda Nova do Maranhão,21,2021-06-27,26,756,0,12,0
Nordeste,MA,Paço do Lumiar,21,2021-06-27,26,906,27,206,0
Nordeste,MA,Palmeirândia,21,2021-06-27,26,182,0,11,0
Nordeste,MA,Paraibano,21,2021-06-27,26,977,0,27,0
Nordeste,MA,Parnarama,21,2021-06-27,26,1185,1,26,1
Nordeste,MA,Passagem Franca,21,2021-06-27,26,1307,0,30,0
Nordeste,MA,Pastos Bons,21,2021-06-27,26,771,0,15,0
Nordeste,MA,Paulino Neves,21,2021-06-27,26,216,0,4,0
Nordeste,MA,Paulo Ramos,21,2021-06-27,26,1063,0,32,0
Nordeste,MA,Pedreiras,21,2021-06-27,26,4063,0,65,0
Nordeste,MA,Pedro do Rosário,21,2021-06-27,26,113,0,8,0
Nordeste,MA,Penalva,21,2021-06-27,26,471,0,12,0
Nordeste,MA,Peri Mirim,21,2021-06-27,26,287,0,5,0
Nordeste,MA,Peritoró,21,2021-06-27,26,953,0,9,0
Nordeste,MA,Pindaré-Mirim,21,2021-06-27,26,1539,0,26,0
Nordeste,MA,Pinheiro,21,2021-06-27,26,2984,0,98,0
Nordeste,MA,Pio XII,21,2021-06-27,26,1881,0,28,0
Nordeste,MA,Pirapemas,21,2021-06-27,26,665,0,13,0
Nordeste,MA,Poção de Pedras,21,2021-06-27,26,1769,0,19,0
Nordeste,MA,Porto Franco,21,2021-06-27,26,1694,0,53,0
Nordeste,MA,Porto Rico do Maranhão,21,2021-06-27,26,232,0,7,0
Nordeste,BA,Presidente Dutra,29,2021-06-27,26,1325,4,22,0
Sudeste,MG,Presidente Juscelino,31,2021-06-27,26,147,0,5,0
Nordeste,MA,Presidente Sarney,21,2021-06-27,26,214,0,13,0
Nordeste,MA,Presidente Vargas,21,2021-06-27,26,381,0,5,0
Nordeste,MA,Primeira Cruz,21,2021-06-27,26,82,0,3,0
Nordeste,MA,Raposa,21,2021-06-27,26,1476,0,45,0
Nordeste,PB,Riachão,25,2021-06-27,26,199,0,4,0
Nordeste,MA,Ribamar Fiquene,21,2021-06-27,26,466,0,17,0
Nordeste,MA,Rosário,21,2021-06-27,26,564,1,26,0
Nordeste,MA,Sambaíba,21,2021-06-27,26,389,0,2,0
Nordeste,MA,Santa Filomena do Maranhão,21,2021-06-27,26,50,0,0,0
Sul,SC,Santa Helena,42,2021-06-27,26,85,0,4,0
Sul,PR,Santa Inês,41,2021-06-27,26,154,0,1,0
Sudeste,MG,Santa Luzia,31,2021-06-27,26,8101,0,420,-3
Nordeste,MA,Santa Luzia do Paruá,21,2021-06-27,26,928,0,10,0
Nordeste,MA,Santa Quitéria do Maranhão,21,2021-06-27,26,501,0,19,0
Nordeste,PB,Santa Rita,25,2021-06-27,26,8826,68,317,0
Nordeste,MA,Santana do Maranhão,21,2021-06-27,26,208,0,8,0
Nordeste,MA,Santo Amaro do Maranhão,21,2021-06-27,26,246,0,7,0
Nordeste,MA,Santo Antônio dos Lopes,21,2021-06-27,26,1395,0,20,0
Nordeste,MA,São Benedito do Rio Preto,21,2021-06-27,26,1529,0,17,0
Nordeste,PB,São Bento,25,2021-06-27,26,5506,14,65,0
Nordeste,MA,São Bernardo,21,2021-06-27,26,1092,0,19,0
Nordeste,MA,São Domingos do Azeitão,21,2021-06-27,26,235,0,4,0
Nordeste,MA,São Domingos do Maranhão,21,2021-06-27,26,2572,1,17,1
Nordeste,MA,São Félix de Balsas,21,2021-06-27,26,262,0,2,0
Nordeste,MA,São Francisco do Brejão,21,2021-06-27,26,488,0,0,0
Nordeste,MA,São Francisco do Maranhão,21,2021-06-27,26,417,0,24,0
Sul,SC,São João Batista,42,2021-06-27,26,4646,26,81,0
Nordeste,MA,São João do Carú,21,2021-06-27,26,527,0,8,0
Sudeste,MG,São João do Paraíso,31,2021-06-27,26,1575,0,19,0
Nordeste,MA,São João do Soter,21,2021-06-27,26,1104,0,6,0
Nordeste,MA,São João dos Patos,21,2021-06-27,26,2500,0,27,0
Nordeste,MA,São José de Ribamar,21,2021-06-27,26,2864,0,280,0
Nordeste,MA,São José dos Basílios,21,2021-06-27,26,581,0,3,0
Nordeste,MA,São Luís,21,2021-06-27,26,42281,66,2348,6
Nordeste,MA,São Luís Gonzaga do Maranhão,21,2021-06-27,26,1134,0,18,0
Nordeste,MA,São Mateus do Maranhão,21,2021-06-27,26,2051,1,46,1
Nordeste,MA,São Pedro da Água Branca,21,2021-06-27,26,601,0,4,0
Nordeste,MA,São Pedro dos Crentes,21,2021-06-27,26,415,0,2,0
Nordeste,MA,São Raimundo das Mangabeiras,21,2021-06-27,26,2077,0,20,0
Nordeste,MA,São Raimundo do Doca Bezerra,21,2021-06-27,26,133,0,2,0
Nordeste,MA,São Roberto,21,2021-06-27,26,403,0,5,0
Nordeste,MA,São Vicente Ferrer,21,2021-06-27,26,220,0,3,0
Nordeste,MA,Satubinha,21,2021-06-27,26,317,0,4,0
Nordeste,MA,Senador Alexandre Costa,21,2021-06-27,26,463,0,1,0
Nordeste,MA,Senador La Rocque,21,2021-06-27,26,304,0,22,0
Nordeste,MA,Serrano do Maranhão,21,2021-06-27,26,206,0,3,0
Nordeste,RN,Sítio Novo,24,2021-06-27,26,282,7,8,0
Nordeste,MA,Sucupira do Norte,21,2021-06-27,26,233,0,6,0
Nordeste,MA,Sucupira do Riachão,21,2021-06-27,26,216,0,2,0
Nordeste,MA,Tasso Fragoso,21,2021-06-27,26,930,0,9,0
Nordeste,MA,Timbiras,21,2021-06-27,26,570,4,25,0
Nordeste,MA,Timon,21,2021-06-27,26,6049,24,316,0
Nordeste,MA,Trizidela do Vale,21,2021-06-27,26,1427,0,25,1
Nordeste,MA,Tufilândia,21,2021-06-27,26,257,0,5,0
Nordeste,MA,Tuntum,21,2021-06-27,26,2025,1,19,1
Nordeste,MA,Turiaçu,21,2021-06-27,26,322,0,5,0
Nordeste,MA,Turilândia,21,2021-06-27,26,621,0,10,0
Nordeste,MA,Tutóia,21,2021-06-27,26,1358,8,38,0
Nordeste,MA,Urbano Santos,21,2021-06-27,26,1746,0,33,0
Nordeste,MA,Vargem Grande,21,2021-06-27,26,1853,1,32,1
Sudeste,ES,Viana,32,2021-06-27,26,8227,3,243,0
Nordeste,MA,Vila Nova dos Martírios,21,2021-06-27,26,590,0,5,0
Nordeste,MA,Vitória do Mearim,21,2021-06-27,26,1753,0,30,0
Nordeste,MA,Vitorino Freire,21,2021-06-27,26,2202,0,54,0
Nordeste,MA,Zé Doca,21,2021-06-27,26,5149,0,67,0
Nordeste,PI,Acauã,22,2021-06-27,26,199,0,1,0
Nordeste,PI,Agricolândia,22,2021-06-27,26,480,0,6,0
Nordeste,AL,Água Branca,27,2021-06-27,26,435,1,18,0
Nordeste,PI,Alagoinha do Piauí,22,2021-06-27,26,346,0,10,0
Nordeste,PI,Alegrete do Piauí,22,2021-06-27,26,499,0,6,0
Nordeste,PI,Alto Longá,22,2021-06-27,26,637,0,13,0
Nordeste,PI,Altos,22,2021-06-27,26,4357,4,89,0
Nordeste,PI,Alvorada do Gurguéia,22,2021-06-27,26,416,0,10,0
Nordeste,PI,Amarante,22,2021-06-27,26,1505,1,34,0
Nordeste,PI,Angical do Piauí,22,2021-06-27,26,811,0,12,0
Nordeste,PI,Anísio de Abreu,22,2021-06-27,26,290,0,12,1
Nordeste,PI,Antônio Almeida,22,2021-06-27,26,405,0,10,0
Nordeste,PI,Aroazes,22,2021-06-27,26,578,2,12,0
Nordeste,PI,Aroeiras do Itaim,22,2021-06-27,26,124,0,2,0
Nordeste,PI,Arraial,22,2021-06-27,26,153,0,3,0
Nordeste,PI,Assunção do Piauí,22,2021-06-27,26,330,0,8,0
Nordeste,PI,Avelino Lopes,22,2021-06-27,26,405,2,19,0
Nordeste,PI,Baixa Grande do Ribeiro,22,2021-06-27,26,2491,14,29,0
Nordeste,PI,Barra D'Alcântara,22,2021-06-27,26,151,0,4,0
Nordeste,PI,Barras,22,2021-06-27,26,4858,13,90,0
Nordeste,PI,Barreiras do Piauí,22,2021-06-27,26,77,0,1,0
Nordeste,PI,Barro Duro,22,2021-06-27,26,687,0,11,0
Nordeste,AL,Batalha,27,2021-06-27,26,1102,0,19,0
Nordeste,PI,Bela Vista do Piauí,22,2021-06-27,26,262,0,6,0
Nordeste,PI,Belém do Piauí,22,2021-06-27,26,459,0,7,0
Nordeste,PI,Beneditinos,22,2021-06-27,26,1226,0,38,0
Nordeste,PI,Bertolínia,22,2021-06-27,26,855,0,10,0
Nordeste,PI,Betânia do Piauí,22,2021-06-27,26,173,0,2,0
Nordeste,PI,Boa Hora,22,2021-06-27,26,550,0,6,0
Sudeste,SP,Bocaina,35,2021-06-27,26,1228,0,30,0
Sul,RS,Bom Jesus,43,2021-06-27,26,873,0,20,0
Nordeste,PI,Bom Princípio do Piauí,22,2021-06-27,26,131,0,13,0
Nordeste,PI,Bonfim do Piauí,22,2021-06-27,26,382,0,7,0
Nordeste,PI,Boqueirão do Piauí,22,2021-06-27,26,674,0,10,0
Nordeste,PI,Brasileira,22,2021-06-27,26,594,2,15,0
Nordeste,PI,Brejo do Piauí,22,2021-06-27,26,129,0,4,0
Nordeste,PI,Buriti dos Lopes,22,2021-06-27,26,1279,1,32,0
Nordeste,PI,Buriti dos Montes,22,2021-06-27,26,631,0,8,0
Nordeste,PI,Cabeceiras do Piauí,22,2021-06-27,26,565,2,11,0
Nordeste,PI,Cajazeiras do Piauí,22,2021-06-27,26,62,0,1,0
Nordeste,PI,Cajueiro da Praia,22,2021-06-27,26,477,0,20,0
Nordeste,PI,Caldeirão Grande do Piauí,22,2021-06-27,26,399,0,2,0
Nordeste,PI,Campinas do Piauí,22,2021-06-27,26,217,0,1,0
Nordeste,PI,Campo Alegre do Fidalgo,22,2021-06-27,26,112,0,1,0
Nordeste,PI,Campo Grande do Piauí,22,2021-06-27,26,492,0,7,0
Nordeste,PI,Campo Largo do Piauí,22,2021-06-27,26,494,0,6,0
Nordeste,PI,Campo Maior,22,2021-06-27,26,5352,3,132,1
Nordeste,PI,Canavieira,22,2021-06-27,26,168,0,7,0
Nordeste,PI,Canto do Buriti,22,2021-06-27,26,1218,0,40,0
Nordeste,PI,Capitão de Campos,22,2021-06-27,26,742,0,26,0
Nordeste,PI,Capitão Gervásio Oliveira,22,2021-06-27,26,64,0,9,0
Centro-Oeste,MS,Caracol,50,2021-06-27,26,355,0,11,0
Nordeste,PI,Caraúbas do Piauí,22,2021-06-27,26,188,0,12,0
Nordeste,PI,Caridade do Piauí,22,2021-06-27,26,579,0,5,0
Nordeste,PI,Castelo do Piauí,22,2021-06-27,26,1527,10,31,0
Nordeste,PI,Caxingó,22,2021-06-27,26,149,0,1,0
Nordeste,PI,Cocal,22,2021-06-27,26,1355,8,43,0
Nordeste,PI,Cocal de Telha,22,2021-06-27,26,468,0,13,0
Nordeste,PI,Cocal dos Alves,22,2021-06-27,26,335,5,6,0
Nordeste,PI,Coivaras,22,2021-06-27,26,258,2,5,0
Nordeste,PI,Colônia do Gurguéia,22,2021-06-27,26,531,0,10,0
Nordeste,PI,Colônia do Piauí,22,2021-06-27,26,414,1,5,0
Nordeste,PI,Conceição do Canindé,22,2021-06-27,26,348,2,7,0
Nordeste,PI,Coronel José Dias,22,2021-06-27,26,112,1,5,0
Nordeste,PI,Corrente,22,2021-06-27,26,1756,0,30,0
Nordeste,PI,Cristalândia do Piauí,22,2021-06-27,26,49,0,2,0
Nordeste,PI,Cristino Castro,22,2021-06-27,26,748,12,12,0
Nordeste,PI,Curimatá,22,2021-06-27,26,1067,0,16,0
Nordeste,PI,Currais,22,2021-06-27,26,297,0,3,0
Nordeste,PI,Curralinhos,22,2021-06-27,26,332,0,1,0
Nordeste,PI,Curral Novo do Piauí,22,2021-06-27,26,276,0,2,0
Nordeste,PI,Demerval Lobão,22,2021-06-27,26,3104,0,29,0
Nordeste,PI,Dirceu Arcoverde,22,2021-06-27,26,215,1,8,0
Nordeste,PI,Dom Expedito Lopes,22,2021-06-27,26,474,0,11,0
Nordeste,PI,Domingos Mourão,22,2021-06-27,26,228,0,3,0
Nordeste,PI,Dom Inocêncio,22,2021-06-27,26,222,0,5,0
Nordeste,PI,Elesbão Veloso,22,2021-06-27,26,676,1,26,1
Nordeste,PI,Eliseu Martins,22,2021-06-27,26,289,0,15,0
Nordeste,PI,Fartura do Piauí,22,2021-06-27,26,180,0,4,0
Nordeste,PI,Flores do Piauí,22,2021-06-27,26,169,0,3,0
Nordeste,PI,Floresta do Piauí,22,2021-06-27,26,98,0,4,0
Nordeste,PI,Floriano,22,2021-06-27,26,7949,73,146,1
Nordeste,PI,Francinópolis,22,2021-06-27,26,71,0,3,0
Nordeste,PI,Francisco Ayres,22,2021-06-27,26,213,0,6,0
Nordeste,PI,Francisco Macedo,22,2021-06-27,26,460,0,5,0
Nordeste,PI,Francisco Santos,22,2021-06-27,26,440,0,5,0
Nordeste,PI,Fronteiras,22,2021-06-27,26,776,8,9,0
Nordeste,PI,Geminiano,22,2021-06-27,26,295,1,3,0
Nordeste,PI,Gilbués,22,2021-06-27,26,566,0,5,0
Nordeste,PI,Guadalupe,22,2021-06-27,26,1157,0,22,0
Nordeste,PI,Guaribas,22,2021-06-27,26,104,0,2,0
Nordeste,PI,Hugo Napoleão,22,2021-06-27,26,518,0,9,0
Nordeste,PI,Ilha Grande,22,2021-06-27,26,1046,3,21,0
Nordeste,PI,Inhuma,22,2021-06-27,26,1317,37,17,0
Nordeste,PI,Ipiranga do Piauí,22,2021-06-27,26,661,2,14,0
Nordeste,PI,Isaías Coelho,22,2021-06-27,26,699,0,6,0
Nordeste,PI,Itainópolis,22,2021-06-27,26,583,1,9,0
Nordeste,PI,Itaueira,22,2021-06-27,26,146,3,17,0
Nordeste,PI,Jacobina do Piauí,22,2021-06-27,26,367,0,4,0
Nordeste,PI,Jaicós,22,2021-06-27,26,1595,13,31,0
Nordeste,PI,Jardim do Mulato,22,2021-06-27,26,226,4,3,0
Nordeste,PI,Jatobá do Piauí,22,2021-06-27,26,292,0,8,0
Nordeste,PI,Jerumenha,22,2021-06-27,26,206,0,5,0
Nordeste,PI,João Costa,22,2021-06-27,26,177,0,2,0
Nordeste,PI,Joaquim Pires,22,2021-06-27,26,1586,20,28,0
Nordeste,PI,Joca Marques,22,2021-06-27,26,546,0,7,1
Nordeste,PI,José de Freitas,22,2021-06-27,26,5498,3,78,0
Nordeste,PI,Juazeiro do Piauí,22,2021-06-27,26,345,0,3,0
Nordeste,PI,Júlio Borges,22,2021-06-27,26,146,0,11,0
Nordeste,PE,Jurema,26,2021-06-27,26,521,0,22,0
Nordeste,PI,Lagoinha do Piauí,22,2021-06-27,26,275,0,7,0
Nordeste,PI,Lagoa Alegre,22,2021-06-27,26,359,1,13,0
Nordeste,PI,Lagoa do Barro do Piauí,22,2021-06-27,26,979,2,7,0
Nordeste,PI,Lagoa de São Francisco,22,2021-06-27,26,453,0,4,0
Nordeste,PI,Lagoa do Piauí,22,2021-06-27,26,882,0,4,0
Nordeste,PI,Lagoa do Sítio,22,2021-06-27,26,93,0,12,0
Nordeste,PI,Landri Sales,22,2021-06-27,26,945,1,12,0
